op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
SPLIT,1439,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1438,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1437,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1436,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1435,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1434,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1433,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum572
SPLIT,1432,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum571
SPLIT,1431,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum571
SPLIT,1430,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum571
SPLIT,1429,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum42;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum43;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum44;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum45;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum46;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum47;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum48;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum49;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum50;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum51;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum52;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum53;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum54;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum55;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum56;model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum571
RESHAPE,1478,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum58
RESHAPE,1482,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum59
RESHAPE,1486,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum60
RESHAPE,1490,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum61
RESHAPE,1494,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum62
RESHAPE,1498,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum63
RESHAPE,1502,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum64
RESHAPE,1506,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum65
RESHAPE,1510,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum66
RESHAPE,1514,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum67
RESHAPE,1518,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum68
RESHAPE,1522,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum69
RESHAPE,1526,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum70
RESHAPE,1530,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum71
RESHAPE,1534,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum72
RESHAPE,1538,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum73
TRANSPOSE,1542,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum74
FULLY_CONNECTED,1546,3264.0,0.0009615234,4.421267e-06,0.0016654023,9.300546e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum75
TRANSPOSE,1550,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum76
FULLY_CONNECTED,1554,3264.0,0.00096018775,-4.380007e-06,0.0016652554,9.2826355e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum77
TRANSPOSE,1558,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum78
FULLY_CONNECTED,1562,3264.0,0.0009656246,-4.9113582e-06,0.0016653461,9.381237e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum79
TRANSPOSE,1566,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum80
FULLY_CONNECTED,1570,3264.0,0.0009634413,1.0325077e-05,0.0016661874,9.3401843e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum81
TRANSPOSE,1574,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum82
FULLY_CONNECTED,1578,3264.0,0.0009630919,4.0377126e-06,0.0016651107,9.328087e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum83
TRANSPOSE,1582,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum84
FULLY_CONNECTED,1586,3264.0,0.0009648267,-2.3645855e-06,0.0016650588,9.3710037e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum85
TRANSPOSE,1590,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum86
FULLY_CONNECTED,1594,3264.0,0.000963986,4.6135583e-06,0.0016658171,9.3479906e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum87
TRANSPOSE,1598,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum88
FULLY_CONNECTED,1602,3264.0,0.00096526835,5.523098e-06,0.0016651839,9.3759775e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum89
TRANSPOSE,1606,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum90
FULLY_CONNECTED,1610,3264.0,0.00096097734,-3.8874586e-07,0.0016639986,9.291938e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum91
TRANSPOSE,1614,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum92
FULLY_CONNECTED,1618,3264.0,0.00096330553,1.0856728e-05,0.0016651116,9.3415827e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum93
TRANSPOSE,1622,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum94
FULLY_CONNECTED,1626,3264.0,0.00096404523,-4.752499e-06,0.0016650279,9.354676e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum95
TRANSPOSE,1630,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum96
FULLY_CONNECTED,1634,3264.0,0.00096194935,2.9787495e-06,0.0016649317,9.3123344e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum97
TRANSPOSE,1638,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum98
FULLY_CONNECTED,1642,3264.0,0.00096320215,2.1227304e-06,0.0016655589,9.3308927e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum99
TRANSPOSE,1646,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum100
FULLY_CONNECTED,1650,3264.0,0.0009617913,-4.9203476e-07,0.0016656383,9.3140466e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum101
TRANSPOSE,1654,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum102
FULLY_CONNECTED,1658,3264.0,0.0009690244,-2.9246473e-06,0.0016677001,9.4341056e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum103
TRANSPOSE,1662,3264.0,0.0,0.0,0.0,0.0,0.0039361366,-6,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum104
FULLY_CONNECTED,1666,3264.0,0.000962605,2.315989e-06,0.0016650967,9.320328e-07,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum105
PACK,1670,52224.0,0.0,0.0,0.0,0.0,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum106
RESHAPE,1674,52224.0,0.0,0.0,0.0,0.0,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum107
TRANSPOSE,1678,52224.0,0.0,0.0,0.0,0.0,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/einsum_1/Einsum108
RESHAPE,1682,52224.0,0.0,0.0,0.0,0.0,0.003347772,-4,model/quant_transformer_layer1/multi_head_attention_5/attention_output/einsum/Einsum3
FULLY_CONNECTED,1686,3264.0,0.001120761,1.4231929e-06,0.0025285205,1.2643703e-06,0.003658529,-8,model/quant_transformer_layer1/multi_head_attention_5/attention_output/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/attention_output/add;model/quant_transformer_layer1/multi_head_attention_5/attention_output/add/ReadVariableOp
RESHAPE,1690,3264.0,0.0,0.0,0.0,0.0,0.003658529,-8,model/quant_transformer_layer1/multi_head_attention_5/attention_output/add;model/quant_transformer_layer1/multi_head_attention_5/attention_output/einsum/Einsum;model/quant_transformer_layer1/multi_head_attention_5/attention_output/add/ReadVariableOp
ADD,1694,3264.0,0.009522141,-7.059642e-05,0.016461803,9.081036e-05,0.032940045,-2,model/quant_transformer_layer1/add
RESHAPE,1698,3264.0,0.0,0.0,0.0,0.0,0.032940045,-2,model/quant_transformer_layer1/layer_normalization_11/Reshape
TRANSPOSE,1702,3264.0,0.0,0.0,0.0,0.0,0.032940045,-2,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV34
MEAN,1706,17.0,0.0010803029,-0.00030657722,0.0034592398,3.5361668e-06,0.00010564478,-40,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV35
SQUARED_DIFFERENCE,1710,3264.0,0.019671487,-0.0008675058,0.03554097,0.0003882774,0.07024061,-128,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV36
MEAN,1714,17.0,0.0012781923,3.5951446e-06,0.0024926683,2.0487842e-06,0.0042376593,-128,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV37
ADD,1718,17.0,9.105857e-06,-5.3096854e-05,6.6685614e-05,3.3148984e-09,0.004241581,-128,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV38
RSQRT,1722,17.0,0.0011100989,-0.00016901258,0.0019132596,1.584741e-06,0.00400491,-128,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV39
MUL,1726,3264.0,0.0070927064,2.9155872e-05,0.016439915,5.3717005e-05,0.0325305,-2,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV310
MUL,1730,17.0,3.343069e-05,-4.5971997e-06,7.018278e-05,1.5750464e-09,0.00010585524,-39,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV311
SUB,1734,17.0,0.0,0.0,0.0,0.0,0.00010585524,38,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV312
ADD,1738,3264.0,0.008897775,0.0006047561,0.015538565,9.232763e-05,0.0325176,-1,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV313
TRANSPOSE,1742,3264.0,0.0,0.0,0.0,0.0,0.0325176,-1,model/quant_transformer_layer1/layer_normalization_11/FusedBatchNormV314
RESHAPE,1746,3264.0,0.0,0.0,0.0,0.0,0.0325176,-1,model/quant_transformer_layer1/layer_normalization_11/Reshape_1
MUL,1750,3264.0,0.0011860676,-4.909901e-05,0.007534527,1.4217068e-06,0.032499135,-1,model/quant_transformer_layer1/layer_normalization_11/mul_3
ADD,1754,3264.0,0.0009048298,-7.399719e-05,0.002542084,8.243135e-07,0.032498393,-2,model/quant_transformer_layer1/layer_normalization_11/add
FULLY_CONNECTED,1758,3264.0,0.0042563905,0.00022074525,0.018491575,1.821366e-05,0.015687954,-128,model/quant_transformer_layer1/layer_normalization_11/mul_3;model/quant_transformer_layer1/layer_normalization_11/add;model/quant_transformer_layer1/sequential_5/dense_11/Tensordot;model/quant_transformer_layer1/sequential_5/dense_11/Relu6;model/quant_transformer_layer1/sequential_5/dense_11/BiasAdd1
FULLY_CONNECTED,1762,3264.0,0.006858718,-0.00021130113,0.017882649,4.712157e-05,0.02208335,-2,model/quant_transformer_layer1/sequential_5/dense_12/Tensordot;model/quant_transformer_layer1/sequential_5/dense_12/BiasAdd
ADD,1766,3264.0,0.012049573,2.332469e-05,0.020926217,0.00014524933,0.041737754,-6,model/quant_transformer_layer1/add_1
STRIDED_SLICE,1770,192.0,0.0,0.0,0.0,0.0,0.041737754,-6,model/quant_cls_token_layer/strided_slice
FULLY_CONNECTED,1774,2.0,0.62457407,0.28992328,0.9955033,1.3311033,0.014596174,-2,model/quant_dense_4/MatMul;model/quant_dense_4/BiasAdd
